"","region","station_year","station","fox","cat","potoroo_ln","bandicoot_sb","date_start","date_end","survey_duration","year","latitude","longitude","XGROUPNAME","foxbaits","x","y"
"672","otways","UNM2x2019","UNM2",1,0,0,0,2019-06-14,2019-07-03,19,2019,-38.64146998,143.3688,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,706162.744021806,5720346.58867747
"673","otways","UNM3x2018","UNM3",0,0,0,0,2018-07-10,2018-09-12,64,2018,-38.645702,143.382682,"Wet or Damp Forests",0,707358.879813956,5719845.59055996
"674","otways","UNM3x2019","UNM3",1,0,0,0,2019-06-14,2019-07-03,19,2019,-38.645702,143.382682,"Wet or Damp Forests",0,707358.879813956,5719845.59055996
"675","otways","UNM5x2018","UNM5",1,1,0,0,2018-07-10,2018-09-12,64,2018,-38.65121998,143.412375,"Wet or Damp Forests",0,709927.21114894,5719165.59391151
"676","otways","UNM5x2019","UNM5",0,1,0,0,2019-06-15,2019-07-03,18,2019,-38.65121998,143.412375,"Wet or Damp Forests",0,709927.21114894,5719165.59391151
"677","otways","UNM6x2018","UNM6",1,1,0,0,2018-07-09,2018-09-12,65,2018,-38.65197502,143.418928,"Wet or Damp Forests",0,710495.323627022,5719066.7675184
"678","otways","UNM6x2019","UNM6",1,1,0,0,2019-06-15,2019-07-03,18,2019,-38.65197502,143.418928,"Wet or Damp Forests",0,710495.323627022,5719066.7675184
"679","otways","UNM7x2018","UNM7",1,0,0,0,2018-07-09,2018-09-12,65,2018,-38.64397198,143.371261,"Wet or Damp Forests",0,706369.777645967,5720063.36687324
"680","otways","UNM7x2019","UNM7",1,0,0,0,2019-06-14,2019-07-03,19,2019,-38.64397198,143.371261,"Wet or Damp Forests",0,706369.777645967,5720063.36687324
"681","otways","UNMOO1x2018","UNMOO1",0,1,0,0,2018-07-11,2018-09-21,72,2018,-38.61368599,143.416601,"Wet or Damp Forests",0,710404.770024001,5723321.65673853
"682","otways","UNMOO1x2019","UNMOO1",0,1,0,0,2019-06-19,2019-09-11,84,2019,-38.61368599,143.416601,"Wet or Damp Forests",0,710404.770024001,5723321.65673853
"683","otways","UNMOO2x2018","UNMOO2",1,0,1,0,2018-07-11,2018-09-21,72,2018,-38.620031,143.419669,"Wet or Damp Forests",0,710653.353368111,5722610.4097204
"684","otways","UNMOO2x2019","UNMOO2",1,1,0,0,2019-06-20,2019-09-11,83,2019,-38.620031,143.419669,"Wet or Damp Forests",0,710653.353368111,5722610.4097204
"685","otways","UNMOO3x2018","UNMOO3",0,0,0,0,2018-07-11,2018-09-21,72,2018,-38.63122797,143.424566,"Wet or Damp Forests",0,711046.890488151,5721356.44481563
"686","otways","UNMOO3x2019","UNMOO3",0,0,0,1,2019-06-19,2019-09-11,84,2019,-38.63122797,143.424566,"Wet or Damp Forests",0,711046.890488151,5721356.44481563
"687","otways","UNMOO4x2018","UNMOO4",0,1,0,0,2018-07-12,2018-09-21,71,2018,-38.63875802,143.438693,"Rainforests",0,712254.520315437,5720488.10573588
"688","otways","UNMOO4x2019","UNMOO4",0,0,0,0,2019-06-19,2019-09-11,84,2019,-38.63875802,143.438693,"Rainforests",0,712254.520315437,5720488.10573588
"689","otways","UNMOO6x2018","UNMOO6",0,1,0,0,2018-07-12,2018-09-21,71,2018,-38.64316203,143.442159,"Wet or Damp Forests",0,712543.210877266,5719991.29041122
"690","otways","UNMOO6x2019","UNMOO6",0,1,0,0,2019-06-19,2019-09-15,88,2019,-38.64316203,143.442159,"Wet or Damp Forests",0,712543.210877266,5719991.29041122
"691","otways","UNMOR1x2018","UNMOR1",1,1,0,0,2018-07-09,2018-09-12,65,2018,-38.64776496,143.369727,"Wet or Damp Forests",0,706225.377930742,5719645.8530987
"692","otways","UNMOR1x2019","UNMOR1",1,1,0,0,2019-06-14,2019-07-03,19,2019,-38.64776496,143.369727,"Wet or Damp Forests",0,706225.377930742,5719645.8530987
"693","otways","UNT1x2018","UNT1",1,1,0,0,2018-07-11,2018-09-19,70,2018,-38.59145098,143.437415,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,712282.752425321,5725741.48984118
"694","otways","UNT1x2019","UNT1",0,1,0,0,2019-06-18,2019-09-13,87,2019,-38.59145098,143.437415,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,712282.752425321,5725741.48984118
"695","otways","T-001x2017","T-001",0,0,0,0,2017-06-29,2017-08-29,61,2017,-38.67542197,143.51029,"Wet or Damp Forests",0,718375.483713355,5716250.66712385
"696","otways","T-002x2017","T-002",1,1,0,0,2017-06-29,2017-08-29,61,2017,-38.67750403,143.507452,"Wet or Damp Forests",0,718122.241264878,5716026.34351763
"697","otways","T-011x2017","T-011",0,0,0,0,2017-06-29,2017-08-29,61,2017,-38.67574702,143.511189,"Wet or Damp Forests",0,718452.711966733,5716212.44705771
"698","otways","T-012x2017","T-012",0,0,0,0,2017-06-29,2017-08-29,61,2017,-38.67759196,143.511797,"Wet or Damp Forests",0,718499.996979417,5716006.23001014
"699","otways","T001x2017","T001",1,1,0,0,2017-06-28,2017-08-28,61,2017,-38.68486896,143.444316,"Wet or Damp Forests",0,712607.512421166,5715357.35889686
"700","otways","T001x2018","T001",1,1,0,0,2018-07-02,2018-09-11,71,2018,-38.68486896,143.444316,"Wet or Damp Forests",2,712607.512421166,5715357.35889686
"701","otways","T001x2019","T001",1,1,0,0,2019-06-18,2019-09-13,87,2019,-38.68486896,143.444316,"Wet or Damp Forests",2,712607.512421166,5715357.35889686
"702","otways","T002x2017","T002",0,1,0,0,2017-06-28,2017-08-28,61,2017,-38.69129998,143.446482,"Wet or Damp Forests",0,712776.874877638,5714638.56670316
"703","otways","T002x2018","T002",0,0,0,0,2018-07-02,2018-09-11,71,2018,-38.69129998,143.446482,"Wet or Damp Forests",5,712776.874877638,5714638.56670316
"704","otways","T002x2019","T002",0,1,0,0,2019-06-18,2019-09-13,87,2019,-38.69129998,143.446482,"Wet or Damp Forests",5,712776.874877638,5714638.56670316
"705","otways","T003x2017","T003",0,1,0,0,2017-06-28,2017-08-28,61,2017,-38.69720998,143.445682,"Wet or Damp Forests",0,712689.772929314,5713984.4886254
"706","otways","T003x2018","T003",1,1,0,0,2018-07-02,2018-09-11,71,2018,-38.69720998,143.445682,"Wet or Damp Forests",4,712689.772929314,5713984.4886254
"707","otways","T003x2019","T003",0,1,0,0,2019-06-18,2019-09-13,87,2019,-38.69720998,143.445682,"Wet or Damp Forests",4,712689.772929314,5713984.4886254
"708","otways","T004x2018","T004",0,0,1,0,2018-07-02,2018-09-11,71,2018,-38.70311402,143.444741,"Wet or Damp Forests",4,712590.435105023,5713331.39843519
"709","otways","T004x2019","T004",0,1,1,0,2019-06-18,2019-09-13,87,2019,-38.70311402,143.444741,"Wet or Damp Forests",4,712590.435105023,5713331.39843519
"710","otways","T005x2017","T005",1,0,0,0,2017-06-28,2017-08-29,62,2017,-38.70976397,143.448211,"Rainforests",0,712872.487558817,5712585.27294429
"711","otways","T005x2018","T005",0,1,0,0,2018-07-01,2018-09-11,72,2018,-38.70976397,143.448211,"Rainforests",5,712872.487558817,5712585.27294429
"712","otways","T005x2019","T005",1,1,0,0,2019-06-09,2019-09-08,91,2019,-38.70976397,143.448211,"Rainforests",5,712872.487558817,5712585.27294429
"713","otways","T006x2017","T006",0,1,0,0,2017-06-28,2017-08-29,62,2017,-38.71551102,143.447812,"Wet or Damp Forests",0,712820.73640365,5711948.34782211
"714","otways","T006x2018","T006",0,1,0,0,2018-07-01,2018-09-11,72,2018,-38.71551102,143.447812,"Wet or Damp Forests",4,712820.73640365,5711948.34782211
"715","otways","T006x2019","T006",1,1,0,0,2019-06-09,2019-09-08,91,2019,-38.71551102,143.447812,"Wet or Damp Forests",4,712820.73640365,5711948.34782211
"716","otways","T007x2017","T007",0,0,0,0,2017-06-25,2017-08-27,63,2017,-38.72119303,143.445354,"Wet or Damp Forests",0,712590.15583837,5711323.42523347
"717","otways","T007x2018","T007",1,1,0,0,2018-06-28,2018-09-10,74,2018,-38.72119303,143.445354,"Wet or Damp Forests",3,712590.15583837,5711323.42523347
"718","otways","T007x2019","T007",1,1,0,0,2019-06-09,2019-09-07,90,2019,-38.72119303,143.445354,"Wet or Damp Forests",3,712590.15583837,5711323.42523347
"719","otways","T008x2017","T008",1,0,0,0,2017-06-25,2017-08-27,63,2017,-38.73010802,143.444568,"Wet or Damp Forests",0,712495.388656394,5710335.79359926
"720","otways","T008x2018","T008",1,1,0,0,2018-06-29,2018-09-10,73,2018,-38.73010802,143.444568,"Wet or Damp Forests",3,712495.388656394,5710335.79359926
"721","otways","T008x2019","T008",0,1,0,0,2019-06-08,2019-09-07,91,2019,-38.73010802,143.444568,"Wet or Damp Forests",3,712495.388656394,5710335.79359926
"722","otways","T009x2017","T009",1,1,0,0,2017-06-26,2017-08-28,63,2017,-38.73472997,143.444677,"Wet or Damp Forests",0,712491.161620301,5709822.55896233
"723","otways","T009x2018","T009",0,1,0,0,2018-06-29,2018-09-10,73,2018,-38.73472997,143.444677,"Wet or Damp Forests",3,712491.161620301,5709822.55896233
"724","otways","T009x2019","T009",0,0,0,0,2019-06-09,2019-09-09,92,2019,-38.73472997,143.444677,"Wet or Damp Forests",3,712491.161620301,5709822.55896233
"725","otways","T010x2017","T010",0,1,0,0,2017-06-26,2017-08-28,63,2017,-38.74125503,143.445649,"Wet or Damp Forests",0,712556.303434961,5709096.09644122
"726","otways","T010x2018","T010",0,1,0,0,2018-06-29,2018-09-10,73,2018,-38.74125503,143.445649,"Wet or Damp Forests",3,712556.303434961,5709096.09644122
"727","otways","T010x2019","T010",0,1,0,0,2019-06-09,2019-09-09,92,2019,-38.74125503,143.445649,"Wet or Damp Forests",3,712556.303434961,5709096.09644122
"728","otways","T011x2017","T011",1,1,0,0,2017-06-28,2017-08-28,61,2017,-38.68454903,143.452406,"Wet or Damp Forests",0,713312.228854876,5715374.05868721
"729","otways","T011x2018","T011",1,1,0,0,2018-07-02,2018-09-11,71,2018,-38.68454903,143.452406,"Wet or Damp Forests",5,713312.228854876,5715374.05868721
"730","otways","T011x2019","T011",1,1,0,0,2019-06-18,2019-09-13,87,2019,-38.68454903,143.452406,"Wet or Damp Forests",5,713312.228854876,5715374.05868721
"731","otways","T012x2017","T012",1,1,0,0,2017-06-28,2017-08-28,61,2017,-38.69081802,143.450144,"Wet or Damp Forests",0,713096.842097911,5714683.54422506
"732","otways","T012x2018","T012",1,1,0,0,2018-07-02,2018-09-11,71,2018,-38.69081802,143.450144,"Wet or Damp Forests",5,713096.842097911,5714683.54422506
"733","otways","T012x2019","T012",1,1,0,0,2019-06-18,2019-09-13,87,2019,-38.69081802,143.450144,"Wet or Damp Forests",5,713096.842097911,5714683.54422506
"734","otways","T013x2017","T013",0,1,0,0,2017-06-28,2017-08-29,62,2017,-38.69688601,143.452484,"Wet or Damp Forests",0,713282.3540565,5714004.62513823
"735","otways","T013x2018","T013",0,0,0,0,2018-07-01,2018-09-11,72,2018,-38.69688601,143.452484,"Wet or Damp Forests",7,713282.3540565,5714004.62513823
"736","otways","T013x2019","T013",0,1,0,0,2019-06-09,2019-09-08,91,2019,-38.69688601,143.452484,"Wet or Damp Forests",7,713282.3540565,5714004.62513823
"737","otways","T014x2017","T014",0,1,0,0,2017-06-28,2017-08-29,62,2017,-38.70241799,143.452121,"Wet or Damp Forests",0,713234.341750383,5713391.48855597
"738","otways","T014x2018","T014",0,1,0,0,2018-07-01,2018-09-11,72,2018,-38.70241799,143.452121,"Wet or Damp Forests",6,713234.341750383,5713391.48855597
"739","otways","T014x2019","T014",0,1,0,0,2019-06-09,2019-09-08,91,2019,-38.70241799,143.452121,"Wet or Damp Forests",6,713234.341750383,5713391.48855597
"740","otways","T015x2017","T015",0,0,0,0,2017-06-24,2017-08-27,64,2017,-38.70924001,143.455957,"Wet or Damp Forests",0,713547.654359338,5712625.38657304
"741","otways","T015x2018","T015",0,1,0,0,2018-06-28,2018-09-10,74,2018,-38.70924001,143.455957,"Wet or Damp Forests",6,713547.654359338,5712625.38657304
"742","otways","T015x2019","T015",0,0,0,0,2019-06-09,2019-09-07,90,2019,-38.70924001,143.455957,"Wet or Damp Forests",6,713547.654359338,5712625.38657304
"743","otways","T016x2017","T016",0,0,1,0,2017-06-23,2017-08-27,65,2017,-38.71624502,143.453414,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,713305.674656192,5711853.84339914
"744","otways","T016x2018","T016",0,0,1,0,2018-07-01,2018-09-10,71,2018,-38.71624502,143.453414,"Riparian Scrubs or Swampy Scrubs and Woodlands",5,713305.674656192,5711853.84339914
"745","otways","T016x2019","T016",0,0,1,0,2019-06-09,2019-09-07,90,2019,-38.71624502,143.453414,"Riparian Scrubs or Swampy Scrubs and Woodlands",5,713305.674656192,5711853.84339914
"746","otways","T017x2017","T017",0,0,0,0,2017-06-25,2017-08-27,63,2017,-38.72191304,143.451812,"Wet or Damp Forests",0,713149.525494373,5711228.49287001
"747","otways","T017x2018","T017",0,0,0,0,2018-06-28,2018-09-10,74,2018,-38.72191304,143.451812,"Wet or Damp Forests",7,713149.525494373,5711228.49287001
"748","otways","T017x2019","T017",0,1,0,0,2019-06-09,2019-09-07,90,2019,-38.72191304,143.451812,"Wet or Damp Forests",7,713149.525494373,5711228.49287001
"749","otways","T018x2017","T018",0,0,0,0,2017-06-26,2017-08-28,63,2017,-38.73065896,143.451827,"Wet or Damp Forests",0,713124.827287021,5710257.76445929
"750","otways","T018x2018","T018",0,0,0,0,2018-06-29,2018-09-10,73,2018,-38.73065896,143.451827,"Wet or Damp Forests",7,713124.827287021,5710257.76445929
"751","otways","T018x2019","T018",0,1,0,0,2019-06-08,2019-09-09,93,2019,-38.73065896,143.451827,"Wet or Damp Forests",7,713124.827287021,5710257.76445929
"752","otways","T019x2017","T019",1,1,0,0,2017-06-26,2017-08-28,63,2017,-38.73391198,143.455034,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,713393.947351759,5709889.24320144
"753","otways","T019x2018","T019",0,1,1,0,2018-06-29,2018-09-10,73,2018,-38.73391198,143.455034,"Riparian Scrubs or Swampy Scrubs and Woodlands",6,713393.947351759,5709889.24320144
"754","otways","T020x2017","T020",0,1,0,0,2017-06-26,2017-08-28,63,2017,-38.74014502,143.454542,"Wet or Damp Forests",0,713332.620187933,5709198.59557478
"755","otways","T020x2018","T020",0,0,0,0,2018-06-29,2018-09-10,73,2018,-38.74014502,143.454542,"Wet or Damp Forests",6,713332.620187933,5709198.59557478
"756","otways","T020x2019","T020",0,1,0,0,2019-06-09,2019-09-09,92,2019,-38.74014502,143.454542,"Wet or Damp Forests",6,713332.620187933,5709198.59557478
"757","otways","T021x2017","T021",0,0,0,0,2017-06-28,2017-08-28,61,2017,-38.68555603,143.456099,"Wet or Damp Forests",0,713630.495918639,5715253.68765796
"758","otways","T021x2018","T021",0,0,0,0,2018-07-02,2018-09-11,71,2018,-38.68555603,143.456099,"Wet or Damp Forests",7,713630.495918639,5715253.68765796
"759","otways","T021x2019","T021",0,0,0,0,2019-06-18,2019-09-13,87,2019,-38.68555603,143.456099,"Wet or Damp Forests",7,713630.495918639,5715253.68765796
"760","otways","T022x2017","T022",0,1,0,0,2017-06-28,2017-08-28,61,2017,-38.68814997,143.459003,"Rainforests",0,713875.39092316,5714959.01537671
"761","otways","T022x2018","T022",0,1,0,0,2018-07-02,2018-09-11,71,2018,-38.68814997,143.459003,"Rainforests",9,713875.39092316,5714959.01537671
"762","otways","T022x2019","T022",1,1,0,0,2019-06-18,2019-09-13,87,2019,-38.68814997,143.459003,"Rainforests",9,713875.39092316,5714959.01537671
"763","otways","T023x2018","T023",0,1,0,0,2018-07-02,2018-09-10,70,2018,-38.69684201,143.464264,"Wet or Damp Forests",10,714307.081991177,5713982.00649925
"764","otways","T023x2019","T023",1,1,0,0,2019-06-11,2019-09-07,88,2019,-38.69684201,143.464264,"Wet or Damp Forests",10,714307.081991177,5713982.00649925
"765","otways","T024x2017","T024",0,1,0,0,2017-06-23,2017-08-27,65,2017,-38.70320999,143.4615,"Wet or Damp Forests",0,714047.679018484,5713281.70246507
"766","otways","T024x2018","T024",0,1,0,0,2018-06-29,2018-09-10,73,2018,-38.70320999,143.4615,"Wet or Damp Forests",9,714047.679018484,5713281.70246507
"767","otways","T024x2019","T024",0,0,0,0,2019-06-11,2019-09-07,88,2019,-38.70320999,143.4615,"Wet or Damp Forests",9,714047.679018484,5713281.70246507
"768","otways","T025x2017","T025",1,1,0,0,2017-06-27,2017-08-28,62,2017,-38.70970202,143.46072,"Wet or Damp Forests",0,713960.479318264,5712562.98816016
"769","otways","T025x2018","T025",0,0,1,0,2018-06-30,2018-09-11,73,2018,-38.70970202,143.46072,"Wet or Damp Forests",7,713960.479318264,5712562.98816016
"770","otways","T025x2019","T025",0,1,0,0,2019-06-11,2019-08-28,78,2019,-38.70970202,143.46072,"Wet or Damp Forests",7,713960.479318264,5712562.98816016
"771","otways","T026x2017","T026",1,0,0,0,2017-06-24,2017-08-27,64,2017,-38.71509,143.458241,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,713728.844250389,5711970.77753696
"772","otways","T026x2018","T026",1,0,0,0,2018-06-28,2018-09-10,74,2018,-38.71509,143.458241,"Riparian Scrubs or Swampy Scrubs and Woodlands",6,713728.844250389,5711970.77753696
"773","otways","T026x2019","T026",0,0,0,0,2019-06-09,2019-09-07,90,2019,-38.71509,143.458241,"Riparian Scrubs or Swampy Scrubs and Woodlands",6,713728.844250389,5711970.77753696
"774","otways","T027x2017","T027",1,0,0,0,2017-06-27,2017-08-28,62,2017,-38.72249499,143.461481,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,713988.481341414,5711141.34105291
"775","otways","T027x2018","T027",1,0,0,0,2018-07-02,2018-09-10,70,2018,-38.72249499,143.461481,"Riparian Scrubs or Swampy Scrubs and Woodlands",7,713988.481341414,5711141.34105291
"776","otways","T027x2019","T027",0,1,0,0,2019-06-08,2019-09-09,93,2019,-38.72249499,143.461481,"Riparian Scrubs or Swampy Scrubs and Woodlands",7,713988.481341414,5711141.34105291
"777","otways","T028x2017","T028",0,0,1,0,2017-06-28,2017-08-28,61,2017,-38.727544,143.46193,"Wet or Damp Forests",0,714012.447656071,5710579.91005868
"778","otways","T028x2018","T028",0,0,1,0,2018-07-04,2018-09-10,68,2018,-38.727544,143.46193,"Wet or Damp Forests",7,714012.447656071,5710579.91005868
"779","otways","T028x2019","T028",0,0,0,0,2019-06-08,2019-09-09,93,2019,-38.727544,143.46193,"Wet or Damp Forests",7,714012.447656071,5710579.91005868
"780","otways","T029x2017","T029",0,0,0,0,2017-06-26,2017-08-28,63,2017,-38.73606797,143.461187,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,713922.408379819,5709635.58552615
"781","otways","T029x2018","T029",0,1,0,0,2018-06-29,2018-09-10,73,2018,-38.73606797,143.461187,"Riparian Scrubs or Swampy Scrubs and Woodlands",7,713922.408379819,5709635.58552615
"782","otways","T029x2019","T029",0,0,1,0,2019-06-08,2019-09-09,93,2019,-38.73606797,143.461187,"Riparian Scrubs or Swampy Scrubs and Woodlands",7,713922.408379819,5709635.58552615
"783","otways","T030x2017","T030",0,1,0,0,2017-06-26,2017-08-28,63,2017,-38.73993697,143.461676,"Wet or Damp Forests",0,713953.365062598,5709205.02756514
"784","otways","T030x2018","T030",0,1,0,0,2018-06-29,2018-09-10,73,2018,-38.73993697,143.461676,"Wet or Damp Forests",7,713953.365062598,5709205.02756514
"785","otways","T030x2019","T030",1,1,1,0,2019-06-09,2019-09-09,92,2019,-38.73993697,143.461676,"Wet or Damp Forests",7,713953.365062598,5709205.02756514
"786","otways","T031x2017","T031",0,1,0,0,2017-06-23,2017-08-27,65,2017,-38.68502897,143.468288,"Wet or Damp Forests",0,714692.410705888,5715283.68616392
"787","otways","T031x2018","T031",1,1,0,0,2018-07-01,2018-09-11,72,2018,-38.68502897,143.468288,"Wet or Damp Forests",11,714692.410705888,5715283.68616392
"788","otways","T031x2019","T031",0,1,0,0,2019-06-10,2019-09-07,89,2019,-38.68502897,143.468288,"Wet or Damp Forests",11,714692.410705888,5715283.68616392
"789","otways","T032x2017","T032",0,1,0,0,2017-06-23,2017-08-27,65,2017,-38.69078298,143.468446,"Wet or Damp Forests",0,714688.946610009,5714644.69058293
"790","otways","T032x2018","T032",1,1,0,0,2018-06-30,2018-09-10,72,2018,-38.69078298,143.468446,"Wet or Damp Forests",10,714688.946610009,5714644.69058293
"791","otways","T032x2019","T032",0,1,0,0,2019-06-11,2019-09-07,88,2019,-38.69078298,143.468446,"Wet or Damp Forests",11,714688.946610009,5714644.69058293
"792","otways","T033x2017","T033",1,1,0,0,2017-06-23,2017-08-27,65,2017,-38.69704602,143.46951,"Wet or Damp Forests",0,714762.757055555,5713947.07381378
"793","otways","T033x2018","T033",1,1,0,0,2018-07-02,2018-09-10,70,2018,-38.69704602,143.46951,"Wet or Damp Forests",11,714762.757055555,5713947.07381378
"794","otways","T033x2019","T033",0,1,1,0,2019-06-11,2019-09-07,88,2019,-38.69704602,143.46951,"Wet or Damp Forests",11,714762.757055555,5713947.07381378
"795","otways","T034x2017","T034",1,1,0,0,2017-06-24,2017-08-27,64,2017,-38.70400904,143.467303,"Wet or Damp Forests",0,714549.976706511,5713179.43555612
"796","otways","T034x2018","T034",1,0,0,0,2018-06-28,2018-09-10,74,2018,-38.70400904,143.467303,"Wet or Damp Forests",10,714549.976706511,5713179.43555612
"797","otways","T034x2019","T034",0,0,0,0,2019-06-11,2019-09-07,88,2019,-38.70400904,143.467303,"Wet or Damp Forests",10,714549.976706511,5713179.43555612
"798","otways","T035x2017","T035",0,1,0,0,2017-06-27,2017-08-28,62,2017,-38.71035698,143.465651,"Wet or Damp Forests",0,714387.332101048,5712478.75950696
"799","otways","T035x2018","T035",0,1,0,0,2018-06-30,2018-09-11,73,2018,-38.71035698,143.465651,"Wet or Damp Forests",9,714387.332101048,5712478.75950696
"800","otways","T035x2019","T035",0,1,0,0,2019-06-11,2019-09-08,89,2019,-38.71035698,143.465651,"Wet or Damp Forests",9,714387.332101048,5712478.75950696
"801","otways","T036x2018","T036",0,0,0,0,2018-06-30,2018-09-11,73,2018,-38.71563096,143.469267,"Dry Forests",9,714685.997423768,5711884.93542155
"802","otways","T036x2019","T036",0,1,1,0,2019-06-11,2019-09-08,89,2019,-38.71563096,143.469267,"Dry Forests",9,714685.997423768,5711884.93542155
"803","otways","T037x2017","T037",0,0,0,0,2017-06-27,2017-08-28,62,2017,-38.72111299,143.466505,"Dry Forests",0,714429.434213126,5711282.96849066
"804","otways","T037x2018","T037",0,1,0,0,2018-07-02,2018-09-10,70,2018,-38.72111299,143.466505,"Dry Forests",8,714429.434213126,5711282.96849066
"805","otways","T037x2019","T037",0,0,0,0,2019-06-08,2019-09-09,93,2019,-38.72111299,143.466505,"Dry Forests",8,714429.434213126,5711282.96849066
"806","otways","T038x2017","T038",0,0,0,0,2017-06-28,2017-08-28,61,2017,-38.72575002,143.470656,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,714776.465389245,5710758.57847346
"807","otways","T038x2018","T038",0,0,0,0,2018-07-04,2018-09-10,68,2018,-38.72575002,143.470656,"Riparian Scrubs or Swampy Scrubs and Woodlands",6,714776.465389245,5710758.57847346
"808","otways","T038x2019","T038",0,0,0,0,2019-06-08,2019-06-20,12,2019,-38.72575002,143.470656,"Riparian Scrubs or Swampy Scrubs and Woodlands",6,714776.465389245,5710758.57847346
"809","otways","T039x2017","T039",0,0,0,0,2017-06-27,2017-08-28,62,2017,-38.73461204,143.47044,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,714731.135549727,5709775.50262949
"810","otways","T039x2018","T039",0,0,0,0,2018-07-04,2018-09-10,68,2018,-38.73461204,143.47044,"Riparian Scrubs or Swampy Scrubs and Woodlands",7,714731.135549727,5709775.50262949
"811","otways","T039x2019","T039",0,0,1,0,2019-06-08,2019-09-09,93,2019,-38.73461204,143.47044,"Riparian Scrubs or Swampy Scrubs and Woodlands",7,714731.135549727,5709775.50262949
"812","otways","T040x2018","T040",0,1,0,0,2018-06-29,2018-09-10,73,2018,-38.73962702,143.466956,"Wet or Damp Forests",6,714413.258859068,5709227.06757548
"813","otways","T040x2019","T040",0,1,0,0,2019-06-08,2019-09-09,93,2019,-38.73962702,143.466956,"Wet or Damp Forests",6,714413.258859068,5709227.06757548
"814","otways","T041x2017","T041",0,0,0,0,2017-06-23,2017-08-27,65,2017,-38.68459001,143.476347,"Rainforests",0,715394.797998759,5715313.48540663
"815","otways","T041x2018","T041",1,1,0,1,2018-07-01,2018-09-11,72,2018,-38.68459001,143.476347,"Rainforests",11,715394.797998759,5715313.48540663
"816","otways","T041x2019","T041",0,1,0,0,2019-06-10,2019-09-07,89,2019,-38.68459001,143.476347,"Rainforests",11,715394.797998759,5715313.48540663
"817","otways","T042x2017","T042",0,1,0,0,2017-06-23,2017-08-27,65,2017,-38.691635,143.476991,"Wet or Damp Forests",0,715429.678352281,5714530.06135955
"818","otways","T042x2018","T042",1,1,1,0,2018-06-30,2018-09-11,73,2018,-38.691635,143.476991,"Wet or Damp Forests",12,715429.678352281,5714530.06135955
"819","otways","T042x2019","T042",0,1,0,0,2019-06-10,2019-09-07,89,2019,-38.691635,143.476991,"Wet or Damp Forests",12,715429.678352281,5714530.06135955
"820","otways","T043x2017","T043",0,0,0,0,2017-06-23,2017-08-29,67,2017,-38.69652399,143.477655,"Rainforests",0,715472.757495413,5713985.87943132
"821","otways","T043x2018","T043",0,1,0,0,2018-06-30,2018-09-11,73,2018,-38.69652399,143.477655,"Rainforests",10,715472.757495413,5713985.87943132
"822","otways","T043x2019","T043",0,1,0,0,2019-06-10,2019-09-07,89,2019,-38.69652399,143.477655,"Rainforests",10,715472.757495413,5713985.87943132
"823","otways","T044x2017","T044",1,0,0,0,2017-06-23,2017-08-29,67,2017,-38.703096,143.476584,"Rainforests",0,715359.878333191,5713258.98342254
"824","otways","T044x2018","T044",0,0,0,0,2018-06-30,2018-09-12,74,2018,-38.703096,143.476584,"Rainforests",10,715359.878333191,5713258.98342254
"825","otways","T044x2019","T044",0,1,0,0,2019-06-07,2019-09-07,92,2019,-38.703096,143.476584,"Rainforests",10,715359.878333191,5713258.98342254
"826","otways","T045x2017","T045",1,1,0,0,2017-06-30,2017-08-29,60,2017,-38.70870399,143.47676,"Wet or Damp Forests",0,715358.349742868,5712636.14822768
"827","otways","T045x2018","T045",0,0,0,0,2018-06-30,2018-09-12,74,2018,-38.70870399,143.47676,"Wet or Damp Forests",11,715358.349742868,5712636.14822768
"828","otways","T045x2019","T045",1,0,0,0,2019-06-10,2019-09-07,89,2019,-38.70870399,143.47676,"Wet or Damp Forests",11,715358.349742868,5712636.14822768
"829","otways","T046x2017","T046",1,1,0,0,2017-06-27,2017-08-27,61,2017,-38.71595501,143.473711,"Wet or Damp Forests",0,715071.453912863,5711838.5375064
"830","otways","T046x2018","T046",0,1,0,0,2018-06-30,2018-09-11,73,2018,-38.71595501,143.473711,"Wet or Damp Forests",10,715071.453912863,5711838.5375064
"831","otways","T046x2019","T046",0,1,0,0,2019-06-11,2019-09-08,89,2019,-38.71595501,143.473711,"Wet or Damp Forests",10,715071.453912863,5711838.5375064
"832","otways","T048x2017","T048",0,1,0,0,2017-06-28,2017-08-28,61,2017,-38.72832502,143.474666,"Heathlands",0,715117.378719242,5710463.36434145
"833","otways","T048x2018","T048",0,1,1,0,2018-07-04,2018-09-10,68,2018,-38.72832502,143.474666,"Heathlands",6,715117.378719242,5710463.36434145
"834","otways","T048x2019","T048",0,0,1,0,2019-06-08,2019-09-09,93,2019,-38.72832502,143.474666,"Heathlands",6,715117.378719242,5710463.36434145
