"","station_year","fox","cat","potoroo_ln","bandicoot_sb","station","date_end","date_start","year","latitude","longitude","region","data_source","survey_duration","block","X_EVCNAME","XGROUPNAME","evc_mod","EFG_NAME","efg_mod","tsf","wetness","ruggedness","elevation","npp","bio1_temperature","bio12_rainfall","bio32_moisture","dist_nnv","dist_farmland","dist_plantation","foxbaits","treatment","rainfall_actual_prior_18months","rainfall_median_prior_18months","rain_diff_percent"
"63","a04_2019",1,0,0,0,"a04","2019-11-20","2019-10-21",2019,-37.9823929375029,141.532062534283,"glenelg","glenelg_ark",31,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",80,6.89247274398804,0.455224990844727,117.626403808594,5.2209939956665,13.7211,697.279,0.9991,1755.50345950584,1664.72019208795,2119.57622346698,0,"non-treatment",1192.32916666667,1370.59479166667,-13.0056750988089
"64","A040_2018",1,0,0,0,"A040","2018-04-10","2018-01-29",2018,-38.00168401,141.609198,"glenelg","matt",71,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",79,8.78518104553223,0.159902572631836,141.145294189453,4.06310224533081,13.4403,710.7883,0.9995,2208.81730016191,2870.03703006888,2965.85579145982,0,"non-treatment",1132.01012658228,919.82911392405,22.9686854308185
"65","A041_2018",0,0,0,1,"A041","2018-04-10","2018-01-29",2018,-38.00205097,141.615336,"glenelg","matt",71,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",79,8.37733840942383,0.300312042236328,138.123001098633,4.06310224533081,13.5459,692.9124,0.9989,1960.73392726702,2634.28482093493,2426.63432862721,0,"non-treatment",1153.528,932.13,23.6434674030881
"66","A042_2018",1,1,0,0,"A042","2018-04-10","2018-01-29",2018,-38.00190596,141.620575,"glenelg","matt",71,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",79,11.6502027511597,0.130762100219727,138.852401733398,4.06310224533081,13.5459,692.9124,0.9989,1901.18684609479,2459.79283827099,1966.54120303252,0,"non-treatment",1147.54871794872,925.946153846154,23.833487015051
"67","A043_2018",1,1,0,1,"A043","2018-04-10","2018-01-29",2018,-38.00161402,141.62641,"glenelg","matt",71,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",79,10.399468421936,0.0542774200439453,140.143798828125,4.19153308868408,13.565,686.9579,0.9987,1932.80743630482,2343.47017667712,1454.14577943772,0,"non-treatment",1184.9756097561,948.134146341463,24.9291066116243
"68","A044_2018",1,0,0,0,"A044","2018-04-10","2018-01-29",2018,-38.00173103,141.631871,"glenelg","matt",71,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",79,6.72808361053467,0.151762008666992,142.295501708984,4.13186740875244,13.565,686.9579,0.9987,1662.55109255494,2353.31012795356,974.468783117205,0,"non-treatment",1117.70666666667,913.036666666667,22.2952884024692
"69","A045_2018",1,0,0,0,"A045","2018-04-10","2018-01-29",2018,-38.00150204,141.637812,"glenelg","matt",71,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",79,7.52125930786133,0.183349609375,145.08869934082,4.13186740875244,13.534,687.5776,0.9987,1141.97386899033,2329.51546139674,452.739142996513,0,"non-treatment",1139.24324324324,919.983783783784,23.7552491735019
"70","A046_2018",1,0,0,0,"A046","2018-04-12","2018-01-28",2018,-38.006501,141.564629,"glenelg","matt",74,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",79,9.25521087646484,0.149362564086914,140.207901000977,4.08862161636353,13.4347,728.4313,0.9999,507.917799239481,2613.82138627798,2105.89163291837,0,"non-treatment",1178.73333333333,943.733333333333,24.8448363277455
"71","A047_2018",1,0,0,0,"A047","2018-04-12","2018-01-31",2018,-38.00640704,141.570254,"glenelg","matt",71,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",79,7.22685766220093,0.0810642242431641,150.618301391602,4.08862161636353,13.4347,728.4313,0.9999,1001.58998357391,2665.47299775066,2599.74275627968,0,"non-treatment",1125.05,919.682142857143,22.1905830770542
"72","A048_2018",0,0,0,0,"A048","2018-04-12","2018-01-27",2018,-38.00645297,141.57494,"glenelg","matt",75,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",79,7.08284091949463,0.157386779785156,152.104293823242,4.08862161636353,13.3706,733.9583,0.9999,1412.57122193306,2663.36790574788,3011.31985585771,0,"non-treatment",1146.47619047619,933.504761904762,22.6694507413282
"73","A049_2018",0,0,0,0,"A049","2018-04-12","2018-01-27",2018,-38.00648801,141.581044,"glenelg","matt",75,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",79,8.09732151031494,0.0395221710205078,159.999893188477,5.18138933181763,13.3706,733.9583,0.9999,1948.35278452067,2713.88061363716,3261.66705489336,0,"non-treatment",1134.8,925.429545454545,22.4755570987211
"74","a05_2013",1,0,0,0,"a05","2013-12-13","2013-11-06",2013,-37.9757657234832,141.530682527495,"glenelg","glenelg_ark",36,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",74,7.1906566619873,0.111712455749512,121.248596191406,5.2209939956665,13.7211,697.279,0.9991,1736.28117442681,2376.05389210952,2361.00438056046,0,"non-treatment",1440.6156626506,1353.53192771084,6.42985580352812
"75","a05_2014",1,0,0,0,"a05","2014-12-11","2014-11-07",2014,-37.9757657234832,141.530682527495,"glenelg","glenelg_ark",36,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",75,7.1906566619873,0.111712455749512,121.248596191406,5.2209939956665,13.7211,697.279,0.9991,1736.28117442681,2376.05389210952,2361.00438056046,0,"non-treatment",1431.95,1348.23214285714,6.19686928403437
"76","a05_2015",0,0,0,0,"a05","2015-12-15","2015-11-12",2015,-37.9757657234832,141.530682527495,"glenelg","glenelg_ark",33,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",76,7.1906566619873,0.111712455749512,121.248596191406,5.2209939956665,13.7211,697.279,0.9991,1736.28117442681,2376.05389210952,2361.00438056046,0,"non-treatment",1014.72941176471,1339.63529411765,-24.2590079810506
"77","a05_2016",1,0,0,0,"a05","2016-12-22","2016-11-22",2016,-37.9757657234832,141.530682527495,"glenelg","glenelg_ark",30,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",77,7.1906566619873,0.111712455749512,121.248596191406,5.2209939956665,13.7211,697.279,0.9991,1736.28117442681,2376.05389210952,2361.00438056046,0,"non-treatment",1221.53833333333,1329.825,-8.1462045041954
"78","a05_2017",0,0,0,0,"a05","2017-12-18","2017-11-15",2017,-37.9757657234832,141.530682527495,"glenelg","glenelg_ark",34,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",78,7.1906566619873,0.111712455749512,121.248596191406,5.2209939956665,13.7211,697.279,0.9991,1736.28117442681,2376.05389210952,2361.00438056046,0,"non-treatment",1520.52272727273,1337.86818181818,13.6526443832948
"79","a05_2018",1,0,0,0,"a05","2018-12-19","2018-11-13",2018,-37.9757657234832,141.530682527495,"glenelg","glenelg_ark",37,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",79,7.1906566619873,0.111712455749512,121.248596191406,5.2209939956665,13.7211,697.279,0.9991,1736.28117442681,2376.05389210952,2361.00438056046,0,"non-treatment",1219.54615384615,1341.64230769231,-9.08459639936232
"80","a05_2019",1,0,0,0,"a05","2019-12-11","2019-10-22",2019,-37.9757657234832,141.530682527495,"glenelg","glenelg_ark",50,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",80,7.1906566619873,0.111712455749512,121.248596191406,5.2209939956665,13.7211,697.279,0.9991,1736.28117442681,2376.05389210952,2361.00438056046,0,"non-treatment",1181.8,1356.4175,-12.8666118096874
"81","A050_2018",0,1,0,0,"A050","2018-04-12","2018-01-27",2018,-38.00627402,141.586693,"glenelg","matt",75,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",79,10.3412427902222,0.0711746215820312,159.64599609375,5.18138933181763,13.3413,734.6909,1,2444.91280412438,2825.50352607592,3043.29975721248,0,"non-treatment",1156.04761904762,935.07619047619,23.5230177657914
"82","A051_2018",0,0,0,1,"A051","2018-04-12","2018-01-27",2018,-38.00639103,141.592691,"glenelg","matt",75,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",79,8.2463493347168,0.319248199462891,165.905197143555,4.22514724731445,13.3413,734.6909,1,2896.34860422553,3056.28516297628,2850.95643989096,0,"non-treatment",1142.21818181818,926.427272727273,23.167677383917
"83","A052_2018",0,0,0,0,"A052","2018-04-12","2018-01-27",2018,-38.00648298,141.597834,"glenelg","matt",75,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",79,8.54121971130371,0.269285202026367,162.135101318359,4.22514724731445,13.3,737.2837,1,2504.93626354037,3265.38595387424,2757.35744275686,0,"non-treatment",1130.52307692308,926,21.9152552533822
"84","A053_2018",1,0,0,0,"A053","2018-04-12","2018-01-30",2018,-38.006169,141.603171,"glenelg","matt",72,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",79,8.40480804443359,0.341625213623047,161.476196289062,4.06310224533081,13.3,737.2837,1,2154.05437543938,3494.27597838286,2777.78297368788,0,"non-treatment",1110.64375,909.065625,22.0583048447225
"85","A054_2018",1,0,0,0,"A054","2018-04-12","2018-01-30",2018,-38.00640897,141.609468,"glenelg","matt",72,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",79,7.70271968841553,0.255102157592773,153.906005859375,4.06310224533081,13.323,730.5339,1,1756.41259454919,3300.9190127112,2761.10381376893,0,"non-treatment",1151.9875,929.9625,23.777887692376
"86","A055_2018",1,1,0,0,"A055","2018-04-12","2018-01-30",2018,-38.00641299,141.615118,"glenelg","matt",72,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",79,8.19106388092041,0.0555992126464844,150.165405273438,4.06310224533081,13.4075,714.9794,0.9996,1508.85185169014,3086.90418685674,2444.35009498686,0,"non-treatment",1137.68,918.573333333333,23.7582605168171
"87","A056_2018",0,0,0,0,"A056","2018-04-12","2018-01-30",2018,-38.00615801,141.620917,"glenelg","matt",72,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",79,8.57771873474121,0.0189132690429688,140,4.06310224533081,13.4075,714.9794,0.9996,1428.37384963259,2910.96583673466,1935.1371746804,0,"non-treatment",1154.31428571429,931.683333333333,23.7881984091577
"88","A057_2018",1,1,0,0,"A057","2018-04-11","2018-01-30",2018,-38.00633504,141.62675,"glenelg","matt",71,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",79,7.48393058776855,0.186113357543945,140.700393676758,4.19153308868408,13.4353,707.7447,0.9994,1408.08865307021,2865.42278556821,1422.79869959628,0,"non-treatment",1154.45384615385,931.103846153846,23.8803571923995
"89","A058_2018",1,0,0,0,"A058","2018-04-11","2018-01-30",2018,-38.00610303,141.632074,"glenelg","matt",71,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",79,7.69327974319458,0.117336273193359,146.468399047852,4.19153308868408,13.4353,707.7447,0.9994,1445.39926329383,2838.64022255315,955.291420369728,0,"non-treatment",1139.26818181818,924.743181818181,23.0955725931989
"90","A059_2018",0,1,0,0,"A059","2018-04-11","2018-01-30",2018,-38.00651701,141.637378,"glenelg","matt",71,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",79,9.24097919464111,0.161762237548828,145.734298706055,3.93159818649292,13.4106,707.974,0.9994,1160.41080175402,2886.03817193864,489.342397038689,0,"non-treatment",1145.69285714286,926.428571428571,23.58062725038
"91","a06_2013",1,1,0,0,"a06","2013-12-12","2013-11-06",2013,-37.9664825330619,141.530672625476,"glenelg","glenelg_ark",36,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",74,8.08924293518066,0.323149681091309,127.918899536133,5.2209939956665,13.6739,701.3922,0.9992,1011.39570867842,2021.26049062373,1894.58206483833,0,"non-treatment",1434.02222222222,1349.73819444444,6.23942347525459
"92","a06_2014",1,1,0,0,"a06","2014-12-12","2014-11-06",2014,-37.9664825330619,141.530672625476,"glenelg","glenelg_ark",36,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",75,8.08924293518066,0.323149681091309,127.918899536133,5.2209939956665,13.6739,701.3922,0.9992,1011.39570867842,2021.26049062373,1894.58206483833,0,"non-treatment",1431.74246575342,1350.56232876712,6.00063777235129
"93","a06_2015",1,0,0,0,"a06","2015-12-15","2015-11-12",2015,-37.9664825330619,141.530672625476,"glenelg","glenelg_ark",33,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",76,8.08924293518066,0.323149681091309,127.918899536133,5.2209939956665,13.6739,701.3922,0.9992,1011.39570867842,2021.26049062373,1894.58206483833,0,"non-treatment",1018.46,1342.88285714286,-24.1628265505252
"94","a06_2016",1,0,0,0,"a06","2016-12-22","2016-11-21",2016,-37.9664825330619,141.530672625476,"glenelg","glenelg_ark",31,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",77,8.08924293518066,0.323149681091309,127.918899536133,5.2209939956665,13.6739,701.3922,0.9992,1011.39570867842,2021.26049062373,1894.58206483833,0,"non-treatment",1230.13846153846,1333.75769230769,-7.77247675868318
"95","a06_2017",1,1,0,0,"a06","2017-12-18","2017-11-15",2017,-37.9664825330619,141.530672625476,"glenelg","glenelg_ark",34,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",78,8.08924293518066,0.323149681091309,127.918899536133,5.2209939956665,13.6739,701.3922,0.9992,1011.39570867842,2021.26049062373,1894.58206483833,0,"non-treatment",1523.28846153846,1341.05576923077,13.5891616250324
"96","a06_2018",0,1,0,0,"a06","2018-12-19","2018-11-12",2018,-37.9664825330619,141.530672625476,"glenelg","glenelg_ark",38,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",79,8.08924293518066,0.323149681091309,127.918899536133,5.2209939956665,13.6739,701.3922,0.9992,1011.39570867842,2021.26049062373,1894.58206483833,0,"non-treatment",1216.18245614035,1342.44035087719,-9.39091642369862
"97","a06_2019",1,1,0,0,"a06","2019-12-16","2019-10-21",2019,-37.9664825330619,141.530672625476,"glenelg","glenelg_ark",57,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",80,8.08924293518066,0.323149681091309,127.918899536133,5.2209939956665,13.6739,701.3922,0.9992,1011.39570867842,2021.26049062373,1894.58206483833,0,"non-treatment",1182.06458333333,1359.94739583333,-13.0798607678749
"98","A060_2018",1,1,0,0,"A060","2018-04-12","2018-01-31",2018,-38.01099798,141.56378,"glenelg","matt",71,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",79,13.4341096878052,0.303125381469727,136.148101806641,4.08862161636353,13.4347,728.4313,0.9999,447.924116322004,2109.88640584348,2099.76562359764,0,"non-treatment",1150.21694915254,930.784745762712,23.4723282849993
"99","A061_2018",0,0,0,0,"A061","2018-04-13","2018-01-31",2018,-38.01106403,141.569737,"glenelg","matt",72,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",79,8.69998741149902,0.094451904296875,150.119903564453,4.08862161636353,13.4347,728.4313,0.9999,970.989864893447,2270.10035231537,2610.67761677009,0,"non-treatment",1129.14,918.94,22.7461475063343
"100","A062_2018",0,1,0,0,"A062","2018-04-13","2018-01-31",2018,-38.01098499,141.575232,"glenelg","matt",72,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",79,8.44467830657959,0.158349990844727,153.046905517578,4.08862161636353,13.3706,733.9583,0.9999,1452.92992697538,2519.90114169218,3082.90740285361,0,"non-treatment",1121.67826086957,913.382608695652,22.6867357828158
"101","A063_2018",1,1,0,0,"A063","2018-04-13","2018-01-31",2018,-38.01103704,141.58106,"glenelg","matt",72,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",79,7.6563549041748,0.371265411376953,161.867904663086,4.08862161636353,13.3706,733.9583,0.9999,1964.61956249274,2685.35081154376,2849.57828009557,0,"non-treatment",1149.3,927.395454545455,23.8332383687811
"102","A064_2018",1,0,0,0,"A064","2018-04-13","2018-01-27",2018,-38.01048299,141.586995,"glenelg","matt",76,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",79,7.28204536437988,0.234476089477539,166.004196166992,4.22514724731445,13.3413,734.6909,1,2483.28914592097,2748.86083199853,2613.36427449183,0,"non-treatment",1155.76666666667,931.390476190476,24.0102269002556
"103","A065_2018",1,0,0,0,"A065","2018-04-13","2018-01-27",2018,-38.01094903,141.592324,"glenelg","matt",76,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",79,8.67635536193848,0.4608154296875,157.478500366211,4.22514724731445,13.3413,734.6909,1,2718.60317951151,2751.30628916468,2376.63627491408,0,"non-treatment",1144.7375,927.028125,23.3807716498202
"104","A066_2018",1,0,0,0,"A066","2018-04-13","2018-01-27",2018,-38.01075004,141.597822,"glenelg","matt",76,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",79,9.778076171875,0.415399551391602,152.687805175781,4.22514724731445,13.3,737.2837,1,2277.13467313101,2907.33695777724,2287.1031910748,0,"non-treatment",1163.09830508475,935.479661016949,24.2461643492811
"105","A067_2018",1,0,0,0,"A067","2018-04-12","2018-01-30",2018,-38.01087803,141.603936,"glenelg","matt",72,"annya","Lowland Forest","Lowland Forests","Lowland Forests","Tall Mixed Forest","Tall Mixed Forest",79,7.97352695465088,0.552289962768555,154.840393066406,4.22514724731445,13.323,730.5339,1,1791.60213393137,3125.98964275461,2255.60394128837,0,"non-treatment",1150.88,931.037142857142,23.479421867083
